index,Order ID,Cust ID,Gender,Age,Age Group,Date, Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
4843,404-0322699-5360356,322699,Women,63,Senior 55+,7/4/2022,Jul,Returned,Myntra,SET277-KR-NP-XL,Set,XL,1,INR,1268,BENGALURU,KARNATAKA,560066,IN,FALSE
4844,404-2408767-8103537,2408767,Women,70,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SAR012,Saree,Free,1,INR,666,VISAKHAPATNAM,ANDHRA PRADESH,530026,IN,FALSE
4845,407-8628768-0400311,8628768,Men,33,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3797-KR-A-S,Western Dress,S,1,INR,771,GANGANAGAR,RAJASTHAN,335001,IN,FALSE
4846,407-8096094-9189113,8096094,Men,36,Adult 25-55,7/4/2022,Jul,Delivered,Nalli,J0308-DR-XXL,Western Dress,XXL,1,INR,625,BENGALURU,KARNATAKA,560064,IN,FALSE
4847,402-1878414-2086752,1878414,Women,48,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET405-KR-NP-M,Set,M,1,INR,725,JABALPUR,MADHYA PRADESH,482001,IN,FALSE
4848,405-2553937-4905958,2553937,Women,39,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3440-KR-N-L,kurta,L,1,INR,399,GAYA,BIHAR,823001,IN,FALSE
4849,171-5695560-4499522,5695560,Women,45,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SAR023,Saree,Free,1,INR,696,BENGALURU,KARNATAKA,560032,IN,FALSE
4850,405-6004265-0859510,6004265,Men,21,Teenage 18-25,7/4/2022,Jul,Delivered,Flipkart,SET285-KR-SHA-XL,Set,XL,1,INR,495,GHAZIABAD,UTTAR PRADESH,201002,IN,FALSE
4851,403-2510636-8528351,2510636,Women,34,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3697-KR-XXL,kurta,XXL,1,INR,486,Mohali,Punjab,140301,IN,FALSE
4852,402-2448504-1688334,2448504,Women,42,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,J0244-SKD-S,Set,S,1,INR,1176,PUDUCHERRY,PUDUCHERRY,605004,IN,FALSE
4853,406-3776057-1441132,3776057,Women,32,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3680-TU-XXL,Top,XXL,1,INR,549,chennai,TAMIL NADU,600064,IN,FALSE
4854,407-2153184-6361105,2153184,Women,68,Senior 55+,7/4/2022,Jul,Delivered,Myntra,SAR004,Saree,Free,1,INR,1075,SATNA,MADHYA PRADESH,485001,IN,FALSE
4855,404-1723057-0808300,1723057,Women,26,Adult 25-55,7/4/2022,Jul,Delivered,Meesho,JNE2291-KR-602-XL,kurta,XL,1,INR,376,Hubballi,KARNATAKA,580023,IN,FALSE
4856,406-7069411-1155507,7069411,Men,25,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,SET374-KR-NP-M,Set,M,1,INR,597,UDUPI,KARNATAKA,576113,IN,FALSE
4857,171-7857979-2076311,7857979,Men,24,Teenage 18-25,7/4/2022,Jul,Delivered,Meesho,SET344-KR-NP-XL,Set,XL,1,INR,882,CHANDIGARH,CHANDIGARH,160020,IN,FALSE
4858,404-7147074-8290723,7147074,Women,22,Teenage 18-25,7/4/2022,Jul,Returned,Flipkart,J0244-SKD-L,Set,L,1,INR,1164,PORT BLAIR,ANDAMAN & NICOBAR ,744101,IN,FALSE
4859,171-4597285-4513949,4597285,Women,34,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,INR,399,New Town,WEST BENGAL,700156,IN,FALSE
4860,403-4976026-1778726,4976026,Women,46,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET291-KR-PP-XL,Set,XL,1,INR,569,CHENNAI,TAMIL NADU,600099,IN,FALSE
4861,404-0390588-6697935,390588,Men,47,Adult 25-55,7/4/2022,Jul,Refunded,Flipkart,SET085-KR-PT-S,Set,S,1,INR,399,MUMBAI,MAHARASHTRA,400012,IN,FALSE
4862,171-5598136-7917929,5598136,Women,68,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SET147-KR-NP-XS,Set,XS,1,INR,684,SIRSI,KARNATAKA,581336,IN,FALSE
4863,405-5766106-6212314,5766106,Women,48,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3806-KR-XXL,kurta,XXL,1,INR,521,Shyamnagar,WEST BENGAL,743127,IN,FALSE
4864,404-5080540-7441945,5080540,Women,44,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3794-KR-M,kurta,M,1,INR,517,CHENNAI,TAMIL NADU,600073,IN,FALSE
4865,408-9026626-1397160,9026626,Women,30,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3609-KR-XXL,kurta,XXL,1,INR,568,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,FALSE
4866,171-3058419-6618712,3058419,Women,55,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,SAR010,Saree,Free,1,INR,376,DHARMADOM,KERALA,670661,IN,FALSE
4867,408-2143706-0845150,2143706,Women,49,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET365-KR-NP-M,Set,M,1,INR,1066,HYDERABAD,TELANGANA,500075,IN,FALSE
4868,403-4038217-9777137,4038217,Women,36,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,MEN5028-KR-XL,kurta,XL,1,INR,499,BARRACKPORE,WEST BENGAL,700122,IN,FALSE
4869,406-6412137-8633103,6412137,Men,57,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SET324-KR-NP-M,Set,M,1,INR,597,CHANNAPATNA,KARNATAKA,562160,IN,FALSE
4870,406-7317995-0627543,7317995,Women,34,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET324-KR-NP-S,Set,S,1,INR,635,Mumbai,MAHARASHTRA,400059,IN,FALSE
4871,404-2036711-3609167,2036711,Women,68,Senior 55+,7/4/2022,Jul,Cancelled,Meesho,SET073-KR-SHA-L,Set,L,1,INR,824,Hyderabad,TELANGANA,500068,IN,FALSE
4872,408-0663417-0144319,663417,Women,24,Teenage 18-25,7/4/2022,Jul,Delivered,Flipkart,JNE3698-KR-XL,kurta,XL,1,INR,399,LUCKNOW,UTTAR PRADESH,226007,IN,FALSE
4873,407-4454123-9117133,4454123,Men,56,Senior 55+,7/4/2022,Jul,Delivered,Meesho,J0395-DR-S,Western Dress,S,1,INR,859,BENGALURU,KARNATAKA,560037,IN,FALSE
4874,408-6017520-1240330,6017520,Women,30,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3458-KR-M,kurta,M,1,INR,380,HYDERABAD,TELANGANA,500090,IN,FALSE
4875,408-8874202-0068361,8874202,Men,41,Adult 25-55,7/4/2022,Jul,Delivered,Others,SET392-KR-NP-L,Set,L,1,INR,799,VARANASI,UTTAR PRADESH,221106,IN,FALSE
4876,402-1719252-1612310,1719252,Women,77,Senior 55+,7/4/2022,Jul,Delivered,Amazon,JNE3373-KR-M,kurta,M,1,INR,376,SINDGI,KARNATAKA,586128,IN,FALSE
4877,408-9233811-0393925,9233811,Women,59,Senior 55+,7/4/2022,Jul,Delivered,Others,SET183-KR-DH-M,Set,M,1,INR,759,Kolkata,WEST BENGAL,700047,IN,FALSE
4878,405-8145839-9905124,8145839,Women,18,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,J0179-KR-S,kurta,S,1,INR,688,BENGALURU,KARNATAKA,560020,IN,FALSE
4879,408-6396019-3427569,6396019,Women,68,Senior 55+,7/4/2022,Jul,Delivered,Meesho,SET333-KR-DPT-XXXL,Set,3XL,1,INR,909,Nellore,ANDHRA PRADESH,524314,IN,FALSE
4880,171-1913437-3724352,1913437,Women,39,Adult 25-55,7/4/2022,Jul,Delivered,Others,MEN5015-KR-XXL,kurta,XXL,1,INR,645,"Sopanbaug, Pune",MAHARASHTRA,411001,IN,FALSE
4881,406-3667953-0083546,3667953,Women,34,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3687-TU-XXL,Top,XXL,1,INR,545,ELURU,ANDHRA PRADESH,534001,IN,FALSE
4882,406-3667953-0083546,3667953,Women,20,Teenage 18-25,7/4/2022,Jul,Delivered,Flipkart,J0352-KR-XXL,kurta,XXL,1,INR,669,NASHIK,MAHARASHTRA,422003,IN,FALSE
4883,171-3215863-5169139,3215863,Men,23,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,NW012-TP-PJ-XXL,Set,XXL,1,INR,537,HYDERABAD,TELANGANA,500044,IN,FALSE
4884,403-7083793-0793907,7083793,Men,35,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,SET340-KR-NP-XS,Set,XS,1,INR,799,NIZAMABAD,TELANGANA,503002,IN,FALSE
4885,405-1826653-5856305,1826653,Women,18,Teenage 18-25,7/4/2022,Jul,Delivered,Meesho,JNE3856-KR-XL,kurta,XL,1,INR,542,DEHRADUN,UTTARAKHAND,248005,IN,FALSE
4886,171-2862038-5508342,2862038,Women,38,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET278-KR-NP-L,Set,L,1,INR,1432,KARIMNAGAR,TELANGANA,505001,IN,FALSE
4887,405-2966980-8682767,2966980,Women,22,Teenage 18-25,7/4/2022,Jul,Delivered,Flipkart,JNE2100-KR-144-XL,kurta,XL,1,INR,376,TIRUPPUR,TAMIL NADU,641606,IN,FALSE
4888,171-0569813-1829120,569813,Women,45,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3440-KR-N-XXXL,kurta,3XL,1,INR,379,HYDERABAD,TELANGANA,500015,IN,FALSE
4889,402-6186344-3161900,6186344,Women,36,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE2305-KR-533-M,kurta,M,1,INR,357,Unnao,UTTAR PRADESH,209861,IN,FALSE
4890,404-9941033-4813934,9941033,Women,29,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3440-KR-N-L,kurta,L,1,INR,379,Kochi,KERALA,682016,IN,FALSE
4891,408-3878266-4163564,3878266,Women,55,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,J0354-KR-S,kurta,S,1,INR,635,Hyderabad,TELANGANA,500026,IN,FALSE
4892,406-2940142-6607514,2940142,Women,44,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SAR013,Saree,Free,1,INR,517,nellore city,ANDHRA PRADESH,524003,IN,FALSE
4893,402-4115398-6806704,4115398,Women,41,Adult 25-55,7/4/2022,Jul,Delivered,Meesho,SET386-KR-NP-S,Set,S,1,INR,599,BENGALURU,KARNATAKA,562125,IN,FALSE
4894,405-1462811-8209123,1462811,Women,19,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,JNE3567-KR-M,kurta,M,1,INR,399,BENGALURU,KARNATAKA,560078,IN,FALSE
4895,403-3110968-2270704,3110968,Women,32,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3399-KR-M,kurta,M,1,INR,426,THIRUVANANTHAPURAM,KERALA,695582,IN,FALSE
4896,402-5646908-0619557,5646908,Men,26,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,J0382-SKD-XL,Set,XL,1,INR,1173,HYDERABAD,TELANGANA,500068,IN,FALSE
4897,402-8345761-0249115,8345761,Women,40,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0244-SKD-M,Set,M,1,INR,1205,CHENNAI,TAMIL NADU,600037,IN,FALSE
4898,405-9583170-5101912,9583170,Women,21,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,JNE3461-KR-L,kurta,L,1,INR,363,THOOTHUKKUDI,TAMIL NADU,628002,IN,FALSE
4899,405-8019587-4609122,8019587,Women,36,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3439-KR-XL,kurta,XL,1,INR,435,LUCKNOW,UTTAR PRADESH,226022,IN,FALSE
4900,406-5782489-7673129,5782489,Women,18,Teenage 18-25,7/4/2022,Jul,Delivered,Others,J0209-DR-XXXL,Ethnic Dress,3XL,1,INR,721,JAIPUR,RAJASTHAN,302039,IN,FALSE
4901,406-1061429-5393957,1061429,Men,75,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SET386-KR-NP-XXL,Set,XXL,1,INR,599,JALANDHAR,PUNJAB,144001,IN,FALSE
4902,404-3399100-3313944,3399100,Women,62,Senior 55+,7/4/2022,Jul,Delivered,Myntra,SAR003,Saree,Free,1,INR,799,TALWARA,PUNJAB,144216,IN,FALSE
4903,408-8992898-6435500,8992898,Women,73,Senior 55+,7/4/2022,Jul,Delivered,Meesho,SET058-KR-NP-L,Set,L,1,INR,847,VAPI,GUJARAT,396195,IN,FALSE
4904,406-5614129-9972361,5614129,Women,30,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3603-KR-L,kurta,L,1,INR,301,KANCHIPURAM,TAMIL NADU,600061,IN,FALSE
4905,408-7937051-8555518,7937051,Women,47,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3567-KR-XXL,kurta,XXL,1,INR,399,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
4906,408-7937051-8555518,7937051,Women,28,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,INR,399,GURUGRAM,HARYANA,122018,IN,FALSE
4907,404-0754961-4221964,754961,Women,43,Adult 25-55,7/4/2022,Jul,Cancelled,Amazon,SAR020,Saree,Free,1,INR,898,KOLKATA,WEST BENGAL,700096,IN,FALSE
4908,406-2493459-8669906,2493459,Women,35,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET345-KR-NP-L,Set,L,1,INR,603,KOLKATA,WEST BENGAL,700010,IN,FALSE
4909,404-7469469-4436362,7469469,Men,70,Senior 55+,7/4/2022,Jul,Delivered,Amazon,JNE3860-DR-M,Western Dress,M,1,INR,614,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE
4910,171-7269173-8832342,7269173,Men,75,Senior 55+,7/4/2022,Jul,Delivered,Myntra,J0341-DR-S,Western Dress,S,1,INR,791,BENGALURU,KARNATAKA,560070,IN,FALSE
4911,171-7864278-0318719,7864278,Men,31,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET374-KR-NP-S,Set,S,1,INR,597,VADODARA,GUJARAT,390018,IN,FALSE
4912,403-6316141-5897914,6316141,Women,38,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET131-KR-NP-M,Set,M,1,INR,666,HYDERABAD,TELANGANA,500018,IN,FALSE
4913,402-4053819-2148366,4053819,Women,34,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3801-KR-XXL,kurta,XXL,1,INR,725,KOCHI,KERALA,682006,IN,FALSE
4914,406-9008387-2740340,9008387,Women,32,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3405-KR-XS,kurta,XS,1,INR,399,BENGALURU,KARNATAKA,560091,IN,FALSE
4915,408-8601157-6657149,8601157,Women,27,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3645-TP-N-XL,Top,XL,1,INR,663,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
4916,408-8601157-6657149,8601157,Women,27,Adult 25-55,7/4/2022,Jul,Delivered,Nalli,JNE3567-KR-XL,kurta,XL,1,INR,399,VISAKHAPATNAM,ANDHRA PRADESH,530018,IN,FALSE
4917,405-1991630-2388353,1991630,Women,43,Adult 25-55,7/4/2022,Jul,Delivered,Nalli,JNE3577-KR-XL,kurta,XL,1,INR,696,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
4918,406-9768169-9160300,9768169,Men,24,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,JNE3800-KR-M,Western Dress,M,1,INR,735,THENI ALLINAGARAM,TAMIL NADU,625531,IN,FALSE
4919,402-8608660-5275562,8608660,Women,60,Senior 55+,7/4/2022,Jul,Delivered,Flipkart,J0283-SET-XXXL,Set,3XL,1,INR,1033,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
4920,402-8608660-5275562,8608660,Women,29,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET268-KR-NP-S,Set,S,1,INR,698,Kolkata,WEST BENGAL,700136,IN,FALSE
4921,406-6010801-8902757,6010801,Men,31,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3797-KR-A-L,Western Dress,L,1,INR,725,NEW DELHI,DELHI,110063,IN,FALSE
4922,402-3369165-9427550,3369165,Women,54,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3856-KR-XL,kurta,XL,1,INR,542,KOLKATA,WEST BENGAL,700132,IN,FALSE
4923,403-1178962-0347524,1178962,Women,25,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,JNE3807-KR-S,kurta,S,1,INR,702,YAMUNANAGAR,HARYANA,135001,IN,FALSE
4924,171-5948484-8916328,5948484,Women,21,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,JNE3399-KR-XXL,kurta,XXL,1,INR,435,BATHINDA,PUNJAB,151001,IN,FALSE
4925,407-6610114-3614740,6610114,Women,28,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,BL107-XL,Blouse,XL,1,INR,599,CHENNAI,TAMIL NADU,600043,IN,FALSE
4926,407-3513002-5579502,3513002,Women,64,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SAR022,Saree,Free,1,INR,1099,BENGALURU,KARNATAKA,560037,IN,FALSE
4927,171-7517730-4033114,7517730,Women,75,Senior 55+,7/4/2022,Jul,Delivered,Myntra,JNE3577-KR-M,kurta,M,1,INR,654,SECUNDERABAD,TELANGANA,500026,IN,FALSE
4928,171-7494775-7201919,7494775,Women,27,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3487-KR-XXL,kurta,XXL,1,INR,345,MUMBAI,MAHARASHTRA,400055,IN,FALSE
4929,402-7809949-0893903,7809949,Women,39,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE2100-KR-144-XXL,kurta,XXL,1,INR,382,URAN ISLAMPUR,MAHARASHTRA,415409,IN,FALSE
4930,405-7443122-6353161,7443122,Women,60,Senior 55+,7/4/2022,Jul,Delivered,Amazon,JNE3423-KR-XXL,kurta,XXL,1,INR,379,RANCHI,JHARKHAND,834001,IN,FALSE
4931,402-4669621-5718740,4669621,Men,36,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET337-KR-NP-L,Set,L,1,INR,874,MUMBAI,MAHARASHTRA,400057,IN,FALSE
4932,171-1872161-1093123,1872161,Women,22,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,MEN5025-KR-XXXL,kurta,3XL,1,INR,547,Greater Noida,UTTAR PRADESH,201306,IN,FALSE
4933,402-2979398-6294721,2979398,Men,33,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0332-DR-XXL,Western Dress,XXL,1,INR,828,MYSURU,KARNATAKA,570004,IN,FALSE
4934,406-8110500-8124356,8110500,Men,28,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET324-KR-NP-S,Set,S,1,INR,607,THIRUVANANTHAPURAM,KERALA,695581,IN,FALSE
4935,408-9740186-7792303,9740186,Women,25,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,JNE3637-KR-S,kurta,S,1,INR,526,MANGALAGIRI,ANDHRA PRADESH,522503,IN,FALSE
4936,404-4825381-2089154,4825381,Women,40,Adult 25-55,7/4/2022,Jul,Delivered,Others,JNE3457-KR-M,kurta,M,1,INR,313,New Delhi,DELHI,110096,IN,FALSE
4937,404-1036007-9963554,1036007,Women,75,Senior 55+,7/4/2022,Jul,Delivered,Myntra,J0301-TP-L,Top,L,1,INR,693,BENGALURU,KARNATAKA,560048,IN,FALSE
4938,403-2515567-0197169,2515567,Women,23,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,SAR005,Saree,Free,1,INR,799,FATEHGARH,UTTAR PRADESH,209601,IN,FALSE
4939,404-7605305-8492367,7605305,Women,39,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,BL111-XXL,Blouse,XXL,1,INR,599,Noida,UTTAR PRADESH,201301,IN,FALSE
4940,405-4643076-8663514,4643076,Women,20,Teenage 18-25,7/4/2022,Jul,Delivered,Nalli,JNE3461-KR-XL,kurta,XL,1,INR,379,KOTHAMANGALAM,KERALA,686666,IN,FALSE
4941,404-1960059-2772317,1960059,Men,34,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0333-DR-M,Western Dress,M,1,INR,825,Bengaluru,KARNATAKA,560087,IN,FALSE
4942,408-5260218-5126764,5260218,Women,56,Senior 55+,7/4/2022,Jul,Delivered,Amazon,JNE3440-KR-N-S,kurta,S,1,INR,399,MAHBUBNAGAR,TELANGANA,509001,IN,FALSE
4943,403-5050854-0936341,5050854,Women,43,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3838-KR-XXXL,kurta,3XL,1,INR,481,CHANDIGARH,CHANDIGARH,160047,IN,FALSE
4944,407-8454310-6880366,8454310,Men,73,Senior 55+,7/4/2022,Jul,Delivered,Ajio,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,HYDERABAD,TELANGANA,500070,IN,FALSE
4945,406-2890717-9630709,2890717,Women,49,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET325-KR-NP-M,Set,M,1,INR,666,SALEM,TAMIL NADU,636004,IN,FALSE
4946,405-9951035-9727540,9951035,Men,75,Senior 55+,7/4/2022,Jul,Delivered,Meesho,SET313-KR-NP-S,Set,S,1,INR,1099,NEW DELHI,DELHI,110045,IN,FALSE
4947,408-2581201-2833111,2581201,Women,28,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,JNE3373-KR-XXL,kurta,XXL,1,INR,382,NEW DELHI,DELHI,110005,IN,FALSE
4948,406-6012274-5186743,6012274,Women,78,Senior 55+,7/4/2022,Jul,Delivered,Meesho,JNE3399-KR-L,kurta,L,1,INR,469,BIRUR,KARNATAKA,577116,IN,FALSE
4949,171-7183766-3613121,7183766,Men,24,Teenage 18-25,7/4/2022,Jul,Delivered,Flipkart,JNE3860-DR-XXL,Western Dress,XXL,1,INR,614,Panaji,GOA,403002,IN,TRUE
4950,402-7359414-9569107,7359414,Women,22,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,SET302-KR-PP-XXXL,Set,3XL,1,INR,775,Bhagalpur,BIHAR,812001,IN,FALSE
4951,171-1610432-7179501,1610432,Women,40,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,J0283-SET-M,Set,M,1,INR,1008,GANGTOK,SIKKIM,737101,IN,FALSE
4952,403-3380426-7537954,3380426,Women,47,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET325-KR-NP-M,Set,M,1,INR,666,CHENNAI,TAMIL NADU,600016,IN,FALSE
4953,405-9392418-8001103,9392418,Women,47,Adult 25-55,7/4/2022,Jul,Delivered,Others,J0244-SKD-M,Set,M,1,INR,1174,TALCHER,ODISHA,759100,IN,FALSE
4954,403-8957339-7397146,8957339,Men,23,Teenage 18-25,7/4/2022,Jul,Delivered,Myntra,SET392-KR-NP-XL,Set,XL,1,INR,799,PANIPAT,HARYANA,132103,IN,FALSE
4955,406-9482807-9714756,9482807,Women,48,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,J0124-TP-XL,Top,XL,1,INR,570,NOIDA,UTTAR PRADESH,201304,IN,FALSE
4956,406-9482807-9714756,9482807,Women,31,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3693-KR-XXL,kurta,XXL,1,INR,319,HYDERABAD,TELANGANA,500072,IN,FALSE
4957,406-9482807-9714756,9482807,Women,43,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,JNE3684-TU-XS,Top,XS,1,INR,292,KATIHAR,BIHAR,854105,IN,FALSE
4958,408-4558981-2245137,4558981,Women,63,Senior 55+,7/4/2022,Jul,Delivered,Myntra,SET315-KR-PP-L,Set,L,1,INR,852,IMPHAL,MANIPUR,795004,IN,FALSE
4959,406-5413415-0985955,5413415,Men,26,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,SET389-KR-NP-S,Set,S,1,INR,648,BENGALURU,KARNATAKA,560015,IN,FALSE
4960,407-2258760-0985948,2258760,Women,30,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,J0301-TP-XXL,Top,XXL,1,INR,693,LUDHIANA,PUNJAB,141008,IN,FALSE
4961,407-2258760-0985948,2258760,Women,57,Senior 55+,7/4/2022,Jul,Delivered,Amazon,J0301-TP-XS,Top,XS,1,INR,497,BHOPAL,MADHYA PRADESH,462043,IN,FALSE
4962,407-2258760-0985948,2258760,Women,56,Senior 55+,7/4/2022,Jul,Delivered,Myntra,J0301-TP-XS,Top,XS,1,INR,493,ROORKEE,UTTARAKHAND,247667,IN,FALSE
4963,404-4240518-8277903,4240518,Women,41,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,JNE3807-KR-S,kurta,S,1,INR,657,GURUGRAM,HARYANA,122015,IN,FALSE
4964,402-6121539-9159560,6121539,Men,68,Senior 55+,7/4/2022,Jul,Delivered,Amazon,SET265-KR-NP-XS,Set,XS,1,INR,835,PUNE,MAHARASHTRA,411021,IN,FALSE
4965,405-5193289-9475540,5193289,Women,49,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SAR017,Saree,Free,1,INR,548,COIMBATORE,TAMIL NADU,641017,IN,FALSE
4966,405-5193289-9475540,5193289,Women,53,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SAR019,Saree,Free,1,INR,491,SURAT,GUJARAT,395009,IN,FALSE
4967,403-4304951-9051555,4304951,Women,18,Teenage 18-25,7/4/2022,Jul,Delivered,Nalli,SAR006,Saree,Free,1,INR,939,BENGALURU,KARNATAKA,560029,IN,FALSE
4968,404-6587144-4396354,6587144,Men,26,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0379-SKD-XL,Set,XL,1,INR,1287,NEW DELHI,DELHI,110033,IN,FALSE
4969,402-3661714-8669933,3661714,Men,20,Teenage 18-25,7/4/2022,Jul,Delivered,Amazon,SET348-KR-NP-M,Set,M,1,INR,968,UJJAIN,MADHYA PRADESH,456006,IN,FALSE
4970,171-1106139-4848313,1106139,Women,63,Senior 55+,7/4/2022,Jul,Delivered,Myntra,JNE3439-KR-L,kurta,L,1,INR,435,"Vindhyanagar, Singrauli",MADHYA PRADESH,486885,IN,FALSE
4971,402-0149409-7474736,149409,Women,43,Adult 25-55,7/4/2022,Jul,Delivered,Flipkart,J0301-TP-XXL,Top,XXL,1,INR,497,NEW DELHI,DELHI,110059,IN,FALSE
4972,407-2903245-9157919,2903245,Men,46,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0245-SKD-L,Set,L,1,INR,1149,BHARATPUR,RAJASTHAN,321001,IN,FALSE
4973,407-6666038-5648329,6666038,Women,33,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,J0150-KR-XXL,kurta,XXL,1,INR,399,MUMBAI,MAHARASHTRA,400053,IN,FALSE
4974,407-9464041-6068313,9464041,Women,38,Adult 25-55,7/4/2022,Jul,Delivered,Amazon,SET183-KR-DH-M,Set,M,1,INR,759,Dombivli,MAHARASHTRA,421201,IN,FALSE
4975,405-1960880-2101946,1960880,Men,29,Adult 25-55,7/4/2022,Jul,Cancelled,Meesho,SET268-KR-NP-XXL,Set,XXL,1,INR,788,BENGALURU,KARNATAKA,560016,IN,FALSE
4976,402-6078295-0603516,6078295,Men,48,Adult 25-55,7/4/2022,Jul,Delivered,Myntra,SET400-KR-NP-XXL,Set,XXL,1,INR,1036,NOIDA,UTTAR PRADESH,201304,IN,FALSE
